0.0055 0.0155 26.6785
0.0055 0.016 26.5709
0.0055 0.0165 26.4541
0.0055 0.017 26.3278
0.0055 0.0175 26.1917
0.0055 0.018 26.0456
0.0055 0.0185 25.889
0.0055 0.019 25.7215
0.0055 0.0195 25.5427
0.0055 0.02 25.3521
0.0055 0.0205 25.1491
0.0055 0.021 24.9331
0.0055 0.0215 24.7034
0.0055 0.022 24.4595
0.0055 0.0225 24.2004
0.0055 0.023 23.9254
0.0055 0.0235 23.6337
0.0055 0.024 23.3242
0.0055 0.0245 22.996
0.0055 0.025 22.648
0.0055 0.0255 22.279
0.0055 0.026 21.8878
0.0055 0.0265 21.473
0.0055 0.027 21.0334
0.0055 0.0275 20.5674
0.0055 0.028 20.0736
0.0055 0.0285 19.5503
0.0055 0.029 18.9961
0.0055 0.0295 18.4092
0.0055 0.03 17.7883
0.0055 0.0305 17.1317
0.0055 0.031 16.4384
0.0055 0.0315 15.7071
0.0055 0.032 14.9373
0.0055 0.0325 14.1286
0.0055 0.033 13.2813
0.0055 0.0335 12.3963
0.0055 0.034 11.4751
0.0055 0.0345 10.5201
0.0055 0.035 9.53439
0.0055 0.0355 8.52168
0.0055 0.036 7.48624
0.0055 0.0365 6.43274
0.0055 0.037 5.36603
0.0055 0.0375 4.29101
0.0055 0.038 3.21245
0.0055 0.0385 2.13492
0.0055 0.039 1.06274
0.0055 0.0395 -9.43901e-16

0.006 0 26.1499
0.006 0.0005 26.1599
0.006 0.001 26.1896
0.006 0.0015 26.2377
0.006 0.002 26.3023
0.006 0.0025 26.3808
0.006 0.003 26.47
0.006 0.0035 26.5666
0.006 0.004 26.6674
0.006 0.0045 26.7688
0.006 0.005 26.8681
0.006 0.0055 26.9625
0.006 0.006 27.0499
0.006 0.0065 27.1286
0.006 0.007 27.1977
0.006 0.0075 27.2562
0.006 0.008 27.304
0.006 0.0085 27.3407
0.006 0.009 27.3667
0.006 0.0095 27.382
0.006 0.01 27.387
0.006 0.0105 27.3821
0.006 0.011 27.3675
0.006 0.0115 27.3435
0.006 0.012 27.3105
0.006 0.0125 27.2686
0.006 0.013 27.218
0.006 0.0135 27.1589
0.006 0.014 27.0913
0.006 0.0145 27.0152
0.006 0.015 26.9306
0.006 0.0155 26.8374
0.006 0.016 26.7354
0.006 0.0165 26.6246
0.006 0.017 26.5046
0.006 0.0175 26.3752
0.006 0.018 26.2362
0.006 0.0185 26.087
0.006 0.019 25.9274
0.006 0.0195 25.7569
0.006 0.02 25.5749
0.006 0.0205 25.3811
0.006 0.021 25.1747
0.006 0.0215 24.9551
0.006 0.022 24.7217
0.006 0.0225 24.4736
0.006 0.023 24.21
0.006 0.0235 23.9301
0.006 0.024 23.6328
0.006 0.0245 23.3172
0.006 0.025 22.982
0.006 0.0255 22.6261
0.006 0.026 22.2481
0.006 0.0265 21.8466
0.006 0.027 21.4201
0.006 0.0275 20.9671
0.006 0.028 20.4857
0.006 0.0285 19.9741
